Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
temp,org.jsecurity.authz,UnsupportedAccountExceptionTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.authz.permission,InvalidPermissionStringException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.authz.permission,PermissionResolverAware,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.authz.permission,WildcardPermissionResolver,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.cache,CacheException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.cache,CacheManagerAware,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.cache,HashtableCacheManager,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.cache.ehcache,EhCacheManager,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_ACTIVE_SESSIONS_CACHE_NAME; DEFAULT_ACTIVE_SESSIONS_CACHE_MAX_ELEM_IN_MEM; DEFAULT_ACTIVE_SESSIONS_DISK_EXPIRY_THREAD_INTERVAL_SECONDS; log; manager; cacheManagerImplicitlyCreated; cacheManagerConfigFile
temp,org.jsecurity.codec,CodecSupport,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: log; PREFERRED_ENCODING
temp,org.jsecurity.config,IniConfiguration,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.config,IniConfiguration,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_INI_RESOURCE_PATH; MAIN; SESSION_MODE_PROPERTY_NAME; configUrl; iniResource; ignoreResourceNotFound
temp,org.jsecurity.config,ResourceConfiguration,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Configuration
temp,org.jsecurity.config,TextConfiguration,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ResourceConfiguration
temp,org.jsecurity.config,TextConfiguration,Rebellious Hierarchy,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: load
temp,org.jsecurity.crypto.hash,Md2Hash,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ALGORITHM_NAME
temp,org.jsecurity.crypto.hash,Md2Hash,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHash
temp,org.jsecurity.crypto.hash,Md5Hash,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ALGORITHM_NAME
temp,org.jsecurity.crypto.hash,Md5Hash,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHash
temp,org.jsecurity.crypto.hash,Sha1Hash,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ALGORITHM_NAME
temp,org.jsecurity.crypto.hash,Sha1Hash,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHash
temp,org.jsecurity.crypto.hash,Sha256Hash,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ALGORITHM_NAME
temp,org.jsecurity.crypto.hash,Sha256Hash,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHash
temp,org.jsecurity.crypto.hash,Sha384Hash,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ALGORITHM_NAME
temp,org.jsecurity.crypto.hash,Sha384Hash,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHash
temp,org.jsecurity.crypto.hash,Sha512Hash,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ALGORITHM_NAME
temp,org.jsecurity.crypto.hash,Sha512Hash,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHash
temp,org.jsecurity.io,DefaultSerializer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.io,IniResource,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: COMMENT_POUND; COMMENT_SEMICOLON; HEADER_PREFIX; HEADER_SUFFIX; sections
temp,org.jsecurity.io,ResourceUtils,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: CLASSPATH_PREFIX; URL_PREFIX; FILE_PREFIX; log
temp,org.jsecurity.io,TextResource,Rebellious Hierarchy,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: load
temp,org.jsecurity.io,XmlSerializer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.io,ResourceExceptionTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.io,SerializationExceptionTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.jndi,JndiLocator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.jndi,JndiLocator,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: log; CONTAINER_PREFIX; resourceRef; jndiTemplate
temp,org.jsecurity,JSecurityException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity,SecurityEvent,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity,AtUnitTest,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: 
temp,org.jsecurity,AtUnitTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity,AuthorizingRealmTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.logging.jdk,JdkLog,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 27 public methods
temp,org.jsecurity.logging.jdk,JdkLogFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.logging,NoOpLog,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 27 public methods
temp,org.jsecurity.logging,NoOpLogFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.logging.slf4j,Slf4jLog,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 27 public methods
temp,org.jsecurity.logging.slf4j,Slf4jLogFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.mgt,AuthenticatingSecurityManager,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): RealmSecurityManager
temp,org.jsecurity.mgt,AuthorizingSecurityManager,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AuthenticatingSecurityManager
temp,org.jsecurity.mgt,AuthorizingSecurityManager,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods
temp,org.jsecurity.mgt,CachingSecurityManager,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SecurityManager
temp,org.jsecurity.mgt,DefaultSecurityManager,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SessionsSecurityManager
temp,org.jsecurity.mgt,RealmSecurityManager,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CachingSecurityManager
temp,org.jsecurity.mgt,SecurityManagerFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.mgt,SessionsSecurityManager,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AuthorizingSecurityManager
temp,org.jsecurity.realm.activedirectory,ActiveDirectoryRealm,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.realm,AuthenticatingRealm,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CachingRealm
temp,org.jsecurity.realm,AuthorizingRealm,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 27 public methods
temp,org.jsecurity.realm,SimpleAccountRealm,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AuthorizingRealm
temp,org.jsecurity.realm.jdbc,JdbcRealm,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.realm.jndi,JndiRealmFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.realm.ldap,AbstractLdapRealm,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.realm.text,PropertiesRealm,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): TextConfigurationRealm
temp,org.jsecurity.session.event,ExpiredSessionEvent,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.session.event,ExpiredSessionEvent,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): StoppedSessionEvent
temp,org.jsecurity.session.event,StartedSessionEvent,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.session.event,StartedSessionEvent,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SessionEvent
temp,org.jsecurity.session.event,StoppedSessionEvent,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SessionEvent
temp,org.jsecurity.session.event.mgt,DefaultSessionEventFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.session.event.mgt,DefaultSessionEventManager,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.session.event.mgt,DefaultSessionEventSender,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.session,ExpiredSessionException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.session,ExpiredSessionException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): StoppedSessionException
temp,org.jsecurity.session,InvalidSessionException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SessionException
temp,org.jsecurity.session,SessionFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.session,StoppedSessionException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): InvalidSessionException
temp,org.jsecurity.session,UnknownSessionException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.session,UnknownSessionException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): InvalidSessionException
temp,org.jsecurity.session.mgt,AbstractSessionManager,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
temp,org.jsecurity.session.mgt,AbstractValidatingSessionManager,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: MILLIS_PER_SECOND; MILLIS_PER_MINUTE; MILLIS_PER_HOUR; DEFAULT_GLOBAL_SESSION_TIMEOUT; DEFAULT_SESSION_VALIDATION_INTERVAL; sessionValidationSchedulerEnabled; sessionValidationScheduler; sessionValidationInterval; globalSessionTimeout
temp,org.jsecurity.session.mgt,AbstractValidatingSessionManager,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractSessionManager; ValidatingSessionManager
temp,org.jsecurity.session.mgt,DefaultSessionManager,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractValidatingSessionManager
temp,org.jsecurity.session.mgt,DefaultSessionManager,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: DefaultSessionManager; SimpleSession
temp,org.jsecurity.session.mgt,DelegatingSession,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.session.mgt,SimpleSession,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 24 public methods
temp,org.jsecurity.session.mgt.eis,CachingSessionDAO,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ACTIVE_SESSION_CACHE_NAME; log; cacheManager; activeSessions; activeSessionsCacheName
temp,org.jsecurity.session.mgt.eis,MemorySessionDAO,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CachingSessionDAO
temp,org.jsecurity.session.mgt.quartz,QuartzSessionValidationScheduler,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.session.mgt.quartz,QuartzSessionValidationScheduler,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_SESSION_VALIDATION_INTERVAL; JOB_NAME; log; scheduler; schedulerImplicitlyCreated; sessionManager; sessionValidationInterval
temp,org.jsecurity.subject,AbstractRememberMeManager,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.subject,AbstractRememberMeManager,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
temp,org.jsecurity.subject,DelegatingSubject,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 26 public methods
temp,org.jsecurity.subject,InvalidSubjectException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SubjectException
temp,org.jsecurity.util,AntPathMatcher,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_PATH_SEPARATOR; pathSeparator
temp,org.jsecurity.util,JavaEnvironment,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: EHCACHE_VALID_CLASS_NAME; JAVA_13; JAVA_14; JAVA_15; JAVA_16; JAVA_17; version; majorVersion
temp,org.jsecurity.util,Nameable,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.util,StringUtils,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: EMPTY_STRING; DEFAULT_DELIMITER_CHAR; DEFAULT_QUOTE_CHAR
temp,org.jsecurity.util,ThreadContext,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: logger; SECURITY_MANAGER_KEY; SUBJECT_KEY; INET_ADDRESS_KEY; resources
temp,org.jsecurity.util,UnavailableConstructorException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.web.attr,AbstractWebAttribute,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_NAME; log; name; checkRequestParams; checkRequestParamsFirst; mutable; editorClass
temp,org.jsecurity.web.attr,CookieAttribute,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ONE_YEAR; INDEFINITE; DEFAULT_PATH; DEFAULT_MAX_AGE; DEFAULT_SECURE; path; maxAge; secure
temp,org.jsecurity.web.attr,RequestParamAttribute,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractWebAttribute
temp,org.jsecurity.web.config,IniWebConfiguration,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: FILTERS; URLS; filterConfig; chains; pathMatcher
temp,org.jsecurity.web,DefaultWebSecurityManager,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: HTTP_SESSION_MODE; JSECURITY_SESSION_MODE; PRINCIPALS_SESSION_KEY; AUTHENTICATED_SESSION_KEY; CIPHER_CHAR_ENCODING; sessionMode; rememberMeCipherKey; rememberMeCookiePath; rememberMeMaxAge
temp,org.jsecurity.web,RedirectView,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_ENCODING_SCHEME; log; url; contextRelative; http10Compatible; encodingScheme
temp,org.jsecurity.web,WebRememberMeManager,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_REMEMBER_ME_COOKIE_NAME; identityAttribute
temp,org.jsecurity.web,WebUtils,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: log; SERVLET_REQUEST_KEY; SERVLET_RESPONSE_KEY; SAVED_REQUEST_KEY; INCLUDE_REQUEST_URI_ATTRIBUTE; INCLUDE_CONTEXT_PATH_ATTRIBUTE; INCLUDE_SERVLET_PATH_ATTRIBUTE; INCLUDE_PATH_INFO_ATTRIBUTE; INCLUDE_QUERY_STRING_ATTRIBUTE; FORWARD_REQUEST_URI_ATTRIBUTE; FORWARD_CONTEXT_PATH_ATTRIBUTE; FORWARD_SERVLET_PATH_ATTRIBUTE; FORWARD_PATH_INFO_ATTRIBUTE; FORWARD_QUERY_STRING_ATTRIBUTE; DEFAULT_CHARACTER_ENCODING
temp,org.jsecurity.web,WebUtils,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 26 public methods
temp,org.jsecurity.web.filter,AccessControlFilter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.web.filter,AccessControlFilter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_LOGIN_URL; GET_METHOD; loginUrl
temp,org.jsecurity.web.filter,AccessControlFilter,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): PathMatchingFilter
temp,org.jsecurity.web.filter.authc,AnonymousFilter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.web.filter.authc,AuthenticationFilter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_SUCCESS_URL; successUrl
temp,org.jsecurity.web.filter.authc,BasicHttpAuthenticationFilter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.web.filter.authc,BasicHttpAuthenticationFilter,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AuthenticationFilter
temp,org.jsecurity.web.filter.authc,FormAuthenticationFilter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.web.filter.authc,FormAuthenticationFilter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_ERROR_KEY_ATTRIBUTE_NAME; DEFAULT_USERNAME_PARAM; DEFAULT_PASSWORD_PARAM; DEFAULT_REMEMBER_ME_PARAM; usernameParam; passwordParam; rememberMeParam; failureKeyAttribute
temp,org.jsecurity.web.filter.authc,FormAuthenticationFilter,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AuthenticationFilter
temp,org.jsecurity.web.filter.authc,PassThruAuthenticationFilter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.web.filter.authc,UserFilter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.web.filter.authz,PermissionsAuthorizationFilter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.web.filter.authz,PermissionsAuthorizationFilter,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AuthorizationFilter
temp,org.jsecurity.web.filter.authz,RolesAuthorizationFilter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.web.filter.authz,RolesAuthorizationFilter,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AuthorizationFilter
temp,org.jsecurity.web.servlet,FilterChainWrapper,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.web.servlet,JSecurityFilter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SECURITY_MANAGER_CONTEXT_KEY; CONFIG_CLASS_NAME_INIT_PARAM_NAME; CONFIG_INIT_PARAM_NAME; CONFIG_URL_INIT_PARAM_NAME; config; configUrl; configClassName; configuration; securityManager
temp,org.jsecurity.web.servlet,JSecurityHttpServletRequest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: COOKIE_SESSION_ID_SOURCE; URL_SESSION_ID_SOURCE; REFERENCED_SESSION_ID; REFERENCED_SESSION_ID_IS_VALID; REFERENCED_SESSION_IS_NEW; REFERENCED_SESSION_ID_SOURCE; SESSION_ID_NAME; EXPIRED_SESSION_KEY; servletContext; session; httpSessions; object
temp,org.jsecurity.web.servlet,JSecurityHttpServletRequest,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: JSecurityHttpSession; JSecurityHttpServletRequest
temp,org.jsecurity.web.servlet,JSecurityHttpSession,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_SESSION_ID_NAME; EMPTY_ENUMERATION; HTTP_SESSION_CONTEXT; servletContext; currentRequest; session
temp,org.jsecurity.web.servlet,JSecurityHttpSession,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 25 public methods
temp,org.jsecurity.web.servlet,OncePerRequestFilter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ALREADY_FILTERED_SUFFIX; filterConfig; name
temp,org.jsecurity.web.servlet,OncePerRequestFilter,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ServletContextSupport
temp,org.jsecurity.web.servlet,ServletContextSupport,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SESSION_MODE_CONTEXT_PARAM_NAME; HTTP_SESSION_MODE; JSECURITY_SESSION_MODE; log; servletContext
temp,org.jsecurity.web.tags,AuthenticatedTag,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.web.tags,GuestTag,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.web.tags,HasAnyRolesTag,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
temp,org.jsecurity.web.tags,HasAnyRolesTag,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): RoleTag
