Project Name,Package Name,Architecture Smell,Cause of the Smell
temp,org.apache.shiro.web.mgt,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.apache.shiro.web.mgt; org.apache.shiro.web.util; org.apache.shiro.web.env
temp,org.apache.shiro.web.mgt,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.apache.shiro.web.mgt; org.apache.shiro.web.servlet; org.apache.shiro.web.util; org.apache.shiro.web.env
temp,org.apache.shiro.web.mgt,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.shiro.web.session.mgt
temp,org.apache.shiro.web.mgt,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CookieRememberMeManager; CookieRememberMeManagerTest]; [DefaultWebSecurityManager; DefaultWebSecurityManagerTest]; [DefaultWebSessionStorageEvaluator]; [DefaultWebSubjectFactory]; [WebSecurityManager]; [AbstractWebSecurityManagerTest]; [DefaultWebSessionStorageEvaluatorTest]; [RequestPairWebSubject]. LCC (Lack of Component Cohesion) = 0.8
temp,org.apache.shiro.web.servlet,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.apache.shiro.web.servlet; org.apache.shiro.web.util; org.apache.shiro.web.env; org.apache.shiro.web.mgt
temp,org.apache.shiro.web.servlet,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.apache.shiro.web.servlet; org.apache.shiro.web.util; org.apache.shiro.web.env; org.apache.shiro.web.mgt; org.apache.shiro.web.session.mgt
temp,org.apache.shiro.web.servlet,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AbstractFilter]; [AbstractShiroFilter]; [AdviceFilter]; [Cookie; SimpleCookieTest; SimpleCookie]; [IniShiroFilter]; [NameableFilter]; [OncePerRequestFilter; OncePerRequestFilterTest]; [ProxiedFilterChain]; [ServletContextSupport]; [ShiroFilter]; [ShiroHttpServletRequest; ShiroHttpSession; ShiroHttpServletResponse]; [ObjectPrincipal]; [AbstractShiroFilterTest]; [IniShiroFilterTest]; [ShiroFilterTest]; [ShiroHttpServletResponseTest]. LCC (Lack of Component Cohesion) = 0.76
temp,org.apache.shiro.web.session.mgt,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.apache.shiro.web.session.mgt; org.apache.shiro.web.util; org.apache.shiro.web.env; org.apache.shiro.web.mgt
temp,org.apache.shiro.web.session.mgt,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.apache.shiro.web.session.mgt; org.apache.shiro.web.servlet; org.apache.shiro.web.util; org.apache.shiro.web.env; org.apache.shiro.web.mgt
temp,org.apache.shiro.web.session.mgt,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DefaultWebSessionContext]; [DefaultWebSessionManager]; [ServletContainerSessionManager]; [WebSessionContext]; [WebSessionKey]; [WebSessionManager]; [DefaultWebSessionManagerTest]; [DefaultWebSessionManagerTest]; [ServletContainerSessionManagerTest]. LCC (Lack of Component Cohesion) = 1.0
temp,org.apache.shiro.web.tags,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AuthenticatedTag]; [GuestTag]; [HasAnyRolesTag]; [HasPermissionTag]; [HasRoleTag]; [LacksPermissionTag]; [LacksRoleTag]; [NotAuthenticatedTag]; [PermissionTag]; [PrincipalTag]; [RoleTag]; [SecureTag]; [UserTag]. LCC (Lack of Component Cohesion) = 1.0
temp,org.apache.shiro.web.util,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.apache.shiro.web.util; org.apache.shiro.web.env
temp,org.apache.shiro.web.util,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.apache.shiro.web.util; org.apache.shiro.web.env; org.apache.shiro.web.filter.mgt
temp,org.apache.shiro.web.util,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.apache.shiro.web.util; org.apache.shiro.web.env; org.apache.shiro.web.filter.mgt; org.apache.shiro.web.filter
temp,org.apache.shiro.web.util,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.apache.shiro.web.util; org.apache.shiro.web.env; org.apache.shiro.web.mgt; org.apache.shiro.web.session.mgt; org.apache.shiro.web.servlet
temp,org.apache.shiro.web.util,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.shiro.web.env; org.apache.shiro.subject.support; org.apache.shiro.web.filter
